version_id,scenario_code,option_code,gene_code,weight
v2,D04_26,A,HLTH,2
v2,D04_26,B,SAFE,2
v2,D04_26,C,DIGN,2
v2,D04_26,D,FUN,2
v2,D04_27,A,DIGN,2
v2,D04_27,B,JUST,2
v2,D04_27,C,BALN,2
v2,D04_27,D,RECO,2
v2,D04_28,A,JUST,2
v2,D04_28,B,FRND,2
v2,D04_28,C,SAFE,2
v2,D04_28,D,AMBT,2
v2,D04_29,A,FRND,2
v2,D04_29,B,FREE,2
v2,D04_29,C,LOVE,2
v2,D04_29,D,BALN,2
v2,D04_30,A,LEARN,2
v2,D04_30,B,ACHV,2
v2,D04_30,C,FRND,2
v2,D04_30,D,SPIR,2
v2,D04_31,A,SPIR,2
v2,D04_31,B,GRAT,2
v2,D04_31,C,COMM,2
v2,D04_31,D,BALN,2
v2,D04_32,A,FINC,2
v2,D04_32,B,SAFE,2
v2,D04_32,C,LEARN,2
v2,D04_32,D,FINC,2
v2,D04_33,A,RECO,2
v2,D04_33,B,RECO,2
v2,D04_33,C,JUST,2
v2,D04_33,D,ACHV,2
v2,D04_34,A,ADVN,2
v2,D04_34,B,SAFE,2
v2,D04_34,C,FRND,2
v2,D04_34,D,FREE,2
v2,D04_35,A,ARTS,2
v2,D04_35,B,FUN,2
v2,D04_35,C,BALN,2
v2,D04_35,D,AMBT,2
v2,D04_36,A,FUN,2
v2,D04_36,B,HLTH,2
v2,D04_36,C,LEARN,2
v2,D04_36,D,ACHV,2
v2,D04_37,A,COMM,2
v2,D04_37,B,FRND,2
v2,D04_37,C,JUST,2
v2,D04_37,D,GRAT,2
v2,D04_38,A,AMBT,2
v2,D04_38,B,ACHV,2
v2,D04_38,C,LEARN,2
v2,D04_38,D,BALN,2
v2,D04_39,A,GRAT,2
v2,D04_39,B,LOVE,2
v2,D04_39,C,JOY,2
v2,D04_39,D,ACHV,2
v2,D04_40,A,BALN,2
v2,D04_40,B,HLTH,2
v2,D04_40,C,FREE,2
v2,D04_40,D,BALN,2
v2,D04_41,A,FRND,2
v2,D04_41,B,LOVE,2
v2,D04_41,C,COMM,2
v2,D04_41,D,FUN,2
v2,D04_42,A,ACHV,2
v2,D04_42,B,COMM,2
v2,D04_42,C,BALN,2
v2,D04_42,D,ADVN,2
v2,D04_43,A,JOY,2
v2,D04_43,B,FUN,2
v2,D04_43,C,GRAT,2
v2,D04_43,D,LOVE,2
v2,D04_44,A,SPIR,2
v2,D04_44,B,FREE,2
v2,D04_44,C,SAFE,2
v2,D04_44,D,AMBT,2
v2,D04_45,A,SAFE,2
v2,D04_45,B,BALN,2
v2,D04_45,C,LEARN,2
v2,D04_45,D,DIGN,2
v2,D04_46,A,HLTH,2
v2,D04_46,B,FUN,2
v2,D04_46,C,BALN,2
v2,D04_46,D,AMBT,2
v2,D04_47,A,DIGN,2
v2,D04_47,B,JUST,2
v2,D04_47,C,BALN,2
v2,D04_47,D,FRND,2
v2,D04_48,A,JUST,2
v2,D04_48,B,LOVE,2
v2,D04_48,C,COMM,2
v2,D04_48,D,BALN,2
v2,D05_01,A,LOVE,2
v2,D05_01,B,COMM,2
v2,D05_01,C,JOY,2
v2,D05_01,D,FREE,2
v2,D05_02,A,ACHV,2
v2,D05_02,B,LEARN,2
v2,D05_02,C,COMM,2
v2,D05_02,D,BALN,2
v2,D05_03,A,JOY,2
v2,D05_03,B,FUN,2
v2,D05_03,C,ADVN,2
v2,D05_03,D,GRAT,2
v2,D05_04,A,LOVE,2
v2,D05_04,B,COMM,2
v2,D05_04,C,FRND,2
v2,D05_04,D,DIGN,2
v2,D05_05,A,LEARN,2
v2,D05_05,B,FREE,2
v2,D05_05,C,SAFE,2
v2,D05_05,D,AMBT,2
v2,D05_06,A,SAFE,2
v2,D05_06,B,BALN,2
v2,D05_06,C,LEARN,2
v2,D05_06,D,COMM,2
v2,D05_07,A,DIGN,2
v2,D05_07,B,JUST,2
v2,D05_07,C,BALN,2
v2,D05_07,D,RECO,2
v2,D05_08,A,JUST,2
v2,D05_08,B,BALN,2
v2,D05_08,C,RECO,2
v2,D05_08,D,ACHV,2
v2,D05_09,A,FRND,2
v2,D05_09,B,FUN,2
v2,D05_09,C,FREE,2
v2,D05_09,D,LOVE,2
v2,D05_10,A,LEARN,2
v2,D05_10,B,ACHV,2
v2,D05_10,C,FRND,2
v2,D05_10,D,SPIR,2
v2,D05_11,A,SPIR,2
v2,D05_11,B,GRAT,2
v2,D05_11,C,COMM,2
v2,D05_11,D,BALN,2
v2,D05_12,A,FINC,2
v2,D05_12,B,SAFE,2
v2,D05_12,C,LEARN,2
v2,D05_12,D,BALN,2
v2,D05_13,A,RECO,2
v2,D05_13,B,RECO,2
v2,D05_13,C,AMBT,2
v2,D05_13,D,GRAT,2
v2,D05_14,A,ADVN,2
v2,D05_14,B,SAFE,2
v2,D05_14,C,FINC,2
v2,D05_14,D,BALN,2
v2,D05_15,A,ARTS,2
v2,D05_15,B,FUN,2
v2,D05_15,C,FRND,2
v2,D05_15,D,ACHV,2
v2,D05_16,A,JOY,2
v2,D05_16,B,SPIR,2
v2,D05_16,C,HLTH,2
v2,D05_16,D,FRND,2
v2,D05_17,A,COMM,2
v2,D05_17,B,FRND,2
v2,D05_17,C,JUST,2
v2,D05_17,D,GRAT,2
v2,D05_18,A,AMBT,2
v2,D05_18,B,ACHV,2
v2,D05_18,C,LEARN,2
v2,D05_18,D,BALN,2
v2,D05_19,A,GRAT,2
v2,D05_19,B,LOVE,2
v2,D05_19,C,RECO,2
v2,D05_19,D,COMM,2
v2,D05_20,A,BALN,2
v2,D05_20,B,HLTH,2
v2,D05_20,C,FREE,2
v2,D05_20,D,BALN,2
v2,D05_21,A,LOVE,2
v2,D05_21,B,COMM,2
v2,D05_21,C,JOY,2
v2,D05_21,D,FREE,2
v2,D05_22,A,ACHV,2
v2,D05_22,B,HLTH,2
v2,D05_22,C,LEARN,2
v2,D05_22,D,FUN,2
v2,D05_23,A,FREE,2
v2,D05_23,B,DIGN,2
v2,D05_23,C,SAFE,2
v2,D05_23,D,BALN,2
v2,D05_24,A,JUST,2
v2,D05_24,B,BALN,2
v2,D05_24,C,RECO,2
v2,D05_24,D,COMM,2
v2,D05_25,A,ACHV,2
v2,D05_25,B,JOY,2
v2,D05_25,C,BALN,2
v2,D05_25,D,FRND,2
v2,D05_26,A,HLTH,2
v2,D05_26,B,SAFE,2
v2,D05_26,C,DIGN,2
v2,D05_26,D,FUN,2
v2,D05_27,A,DIGN,2
v2,D05_27,B,JUST,2
v2,D05_27,C,BALN,2
v2,D05_27,D,RECO,2
v2,D05_28,A,JUST,2
v2,D05_28,B,FRND,2
v2,D05_28,C,SAFE,2
v2,D05_28,D,AMBT,2
v2,D05_29,A,FRND,2
v2,D05_29,B,FREE,2
v2,D05_29,C,LOVE,2
v2,D05_29,D,BALN,2
v2,D05_30,A,LEARN,2
v2,D05_30,B,ACHV,2
v2,D05_30,C,FRND,2
v2,D05_30,D,FUN,2
v2,D05_31,A,SPIR,2
v2,D05_31,B,GRAT,2
v2,D05_31,C,COMM,2
v2,D05_31,D,BALN,2
v2,D05_32,A,FINC,2
v2,D05_32,B,SAFE,2
v2,D05_32,C,LEARN,2
v2,D05_32,D,FINC,2
v2,D05_33,A,RECO,2
v2,D05_33,B,RECO,2
v2,D05_33,C,JUST,2
v2,D05_33,D,ACHV,2
v2,D05_34,A,ADVN,2
v2,D05_34,B,SAFE,2
v2,D05_34,C,FRND,2
v2,D05_34,D,FREE,2
v2,D05_35,A,ARTS,2
v2,D05_35,B,FUN,2
v2,D05_35,C,BALN,2
v2,D05_35,D,AMBT,2
v2,D05_36,A,FUN,2
v2,D05_36,B,ADVN,2
v2,D05_36,C,LEARN,2
v2,D05_36,D,HLTH,2
v2,D05_37,A,COMM,2
v2,D05_37,B,FRND,2
v2,D05_37,C,JUST,2
v2,D05_37,D,GRAT,2
v2,D05_38,A,AMBT,2
v2,D05_38,B,ACHV,2
v2,D05_38,C,LEARN,2
v2,D05_38,D,BALN,2
v2,D05_39,A,GRAT,2
v2,D05_39,B,LOVE,2
v2,D05_39,C,JOY,2
v2,D05_39,D,ACHV,2
v2,D05_40,A,BALN,2
v2,D05_40,B,HLTH,2
v2,D05_40,C,FREE,2
v2,D05_40,D,BALN,2
v2,D05_41,A,FRND,2
v2,D05_41,B,LOVE,2
v2,D05_41,C,COMM,2
v2,D05_41,D,FUN,2
v2,D05_42,A,ACHV,2
v2,D05_42,B,COMM,2
v2,D05_42,C,BALN,2
v2,D05_42,D,ADVN,2
v2,D05_43,A,JOY,2
v2,D05_43,B,FUN,2
v2,D05_43,C,GRAT,2
v2,D05_43,D,LOVE,2
v2,D05_44,A,SPIR,2
v2,D05_44,B,FREE,2
v2,D05_44,C,SAFE,2
v2,D05_44,D,AMBT,2
v2,D05_45,A,SAFE,2
v2,D05_45,B,BALN,2
v2,D05_45,C,LEARN,2
v2,D05_45,D,DIGN,2
v2,D05_46,A,HLTH,2
v2,D05_46,B,FUN,2
v2,D05_46,C,BALN,2
v2,D05_46,D,AMBT,2
v2,D05_47,A,DIGN,2
v2,D05_47,B,JUST,2
v2,D05_47,C,BALN,2
v2,D05_47,D,FRND,2
v2,D05_48,A,JUST,2
v2,D05_48,B,LOVE,2
v2,D05_48,C,COMM,2
v2,D05_48,D,BALN,2
v2,D06_01,A,LOVE,2
v2,D06_01,B,FRND,2
v2,D06_01,C,BALN,2
v2,D06_01,D,DIGN,2
v2,D06_02,A,JUST,2
v2,D06_02,B,BALN,2
v2,D06_02,C,ACHV,2
v2,D06_02,D,RECO,2
v2,D06_03,A,HLTH,2
v2,D06_03,B,HLTH,2
v2,D06_03,C,LEARN,2
v2,D06_03,D,FRND,2
v2,D06_04,A,LOVE,2
v2,D06_04,B,FREE,2
v2,D06_04,C,FRND,2
v2,D06_04,D,FUN,2
v2,D06_05,A,ADVN,2
v2,D06_05,B,FREE,2
v2,D06_05,C,SAFE,2
v2,D06_05,D,AMBT,2
v2,D06_06,A,FINC,2
v2,D06_06,B,SAFE,2
v2,D06_06,C,LEARN,2
v2,D06_06,D,BALN,2
v2,D06_07,A,SPIR,2
v2,D06_07,B,COMM,2
v2,D06_07,C,GRAT,2
v2,D06_07,D,AMBT,2
v2,D06_08,A,DIGN,2
v2,D06_08,B,JUST,2
v2,D06_08,C,COMM,2
v2,D06_08,D,BALN,2
v2,D06_09,A,BALN,2
v2,D06_09,B,COMM,2
v2,D06_09,C,SAFE,2
v2,D06_09,D,LEARN,2
v2,D06_10,A,BALN,2
v2,D06_10,B,ACHV,2
v2,D06_10,C,HLTH,2
v2,D06_10,D,FUN,2
v2,D06_11,A,DIGN,2
v2,D06_11,B,JUST,2
v2,D06_11,C,BALN,2
v2,D06_11,D,LEARN,2
v2,D06_12,A,ADVN,2
v2,D06_12,B,RECO,2
v2,D06_12,C,FRND,2
v2,D06_12,D,BALN,2
v2,D06_13,A,BALN,2
v2,D06_13,B,ARTS,2
v2,D06_13,C,LOVE,2
v2,D06_13,D,ACHV,2
v2,D06_14,A,LOVE,2
v2,D06_14,B,COMM,2
v2,D06_14,C,FRND,2
v2,D06_14,D,LEARN,2
v2,D06_15,A,LEARN,2
v2,D06_15,B,ACHV,2
v2,D06_15,C,FRND,2
v2,D06_15,D,SPIR,2
v2,D06_16,A,JUST,2
v2,D06_16,B,DIGN,2
v2,D06_16,C,BALN,2
v2,D06_16,D,ADVN,2
v2,D06_17,A,JOY,2
v2,D06_17,B,FUN,2
v2,D06_17,C,LOVE,2
v2,D06_17,D,GRAT,2
v2,D06_18,A,FREE,2
v2,D06_18,B,BALN,2
v2,D06_18,C,LOVE,2
v2,D06_18,D,COMM,2
v2,D06_19,A,DIGN,2
v2,D06_19,B,JUST,2
v2,D06_19,C,LEARN,2
v2,D06_19,D,BALN,2
v2,D06_20,A,SAFE,2
v2,D06_20,B,FREE,2
v2,D06_20,C,FINC,2
v2,D06_20,D,ADVN,2
v2,D06_21,A,FREE,2
v2,D06_21,B,BALN,2
v2,D06_21,C,SPIR,2
v2,D06_21,D,ACHV,2
v2,D06_22,A,AMBT,2
v2,D06_22,B,ACHV,2
v2,D06_22,C,HLTH,2
v2,D06_22,D,ARTS,2
v2,D06_23,A,JUST,2
v2,D06_23,B,LOVE,2
v2,D06_23,C,SAFE,2
v2,D06_23,D,COMM,2
v2,D06_24,A,DIGN,2
v2,D06_24,B,JUST,2
v2,D06_24,C,BALN,2
v2,D06_24,D,LOVE,2
v2,D06_25,A,HLTH,2
v2,D06_25,B,BALN,2
v2,D06_25,C,HLTH,2
v2,D06_25,D,DIGN,2
v2,D06_26,A,LEARN,2
v2,D06_26,B,FRND,2
v2,D06_26,C,ACHV,2
v2,D06_26,D,FUN,2
v2,D06_27,A,SAFE,2
v2,D06_27,B,FINC,2
v2,D06_27,C,LEARN,2
v2,D06_27,D,BALN,2
v2,D06_28,A,COMM,2
v2,D06_28,B,FRND,2
v2,D06_28,C,SPIR,2
v2,D06_28,D,ADVN,2
v2,D06_29,A,RECO,2
v2,D06_29,B,JUST,2
v2,D06_29,C,ACHV,2
v2,D06_29,D,BALN,2
v2,D06_30,A,DIGN,2
v2,D06_30,B,COMM,2
v2,D06_30,C,FREE,2
v2,D06_30,D,BALN,2
v2,D06_31,A,ARTS,2
v2,D06_31,B,LEARN,2
v2,D06_31,C,FUN,2
v2,D06_31,D,ACHV,2
v2,D06_32,A,HLTH,2
v2,D06_32,B,BALN,2
v2,D06_32,C,JOY,2
v2,D06_32,D,LEARN,2
v2,D06_33,A,FREE,2
v2,D06_33,B,SAFE,2
v2,D06_33,C,FINC,2
v2,D06_33,D,LOVE,2
v2,D06_34,A,ACHV,2
v2,D06_34,B,BALN,2
v2,D06_34,C,FUN,2
v2,D06_34,D,FRND,2
v2,D06_35,A,ADVN,2
v2,D06_35,B,SAFE,2
v2,D06_35,C,FREE,2
v2,D06_35,D,AMBT,2
v2,D06_36,A,SAFE,2
v2,D06_36,B,FUN,2
v2,D06_36,C,JUST,2
v2,D06_36,D,BALN,2
v2,D06_37,A,DIGN,2
v2,D06_37,B,JUST,2
v2,D06_37,C,RECO,2
v2,D06_37,D,FRND,2
v2,D06_38,A,BALN,2
v2,D06_38,B,COMM,2
v2,D06_38,C,JUST,2
v2,D06_38,D,RECO,2
v2,D06_39,A,GRAT,2
v2,D06_39,B,SPIR,2
v2,D06_39,C,JOY,2
v2,D06_39,D,AMBT,2
v2,D06_40,A,BALN,2
v2,D06_40,B,HLTH,2
v2,D06_40,C,JUST,2
v2,D06_40,D,FREE,2
v2,D06_41,A,LEARN,2
v2,D06_41,B,GRAT,2
v2,D06_41,C,DIGN,2
v2,D06_41,D,FUN,2
v2,D06_42,A,FRND,2
v2,D06_42,B,COMM,2
v2,D06_42,C,LOVE,2
v2,D06_42,D,LEARN,2
v2,D06_43,A,LOVE,2
v2,D06_43,B,DIGN,2
v2,D06_43,C,BALN,2
v2,D06_43,D,COMM,2
v2,D06_44,A,SAFE,2
v2,D06_44,B,ADVN,2
v2,D06_44,C,FREE,2
v2,D06_44,D,BALN,2
v2,D06_45,A,SAFE,2
v2,D06_45,B,BALN,2
v2,D06_45,C,LEARN,2
v2,D06_45,D,JUST,2
v2,D06_46,A,BALN,2
v2,D06_46,B,ACHV,2
v2,D06_46,C,JOY,2
v2,D06_46,D,SPIR,2
v2,D06_47,A,GRAT,2
v2,D06_47,B,LOVE,2
v2,D06_47,C,AMBT,2
v2,D06_47,D,DIGN,2
v2,D06_48,A,SPIR,2
v2,D06_48,B,GRAT,2
v2,D06_48,C,FRND,2
v2,D06_48,D,BALN,2
v2,D07_01,A,FRND,2
v2,D07_01,B,LOVE,2
v2,D07_01,C,DIGN,2
v2,D07_01,D,JOY,2
v2,D07_02,A,RECO,2
v2,D07_02,B,COMM,2
v2,D07_02,C,AMBT,2
v2,D07_02,D,GRAT,2
v2,D07_03,A,HLTH,2
v2,D07_03,B,HLTH,2
v2,D07_03,C,BALN,2
v2,D07_03,D,FUN,2
v2,D07_04,A,FRND,2
v2,D07_04,B,LOVE,2
v2,D07_04,C,BALN,2
v2,D07_04,D,FUN,2
v2,D07_05,A,ADVN,2
v2,D07_05,B,FREE,2
v2,D07_05,C,SAFE,2
v2,D07_05,D,ACHV,2
v2,D07_06,A,FINC,2
v2,D07_06,B,SAFE,2
v2,D07_06,C,LEARN,2
v2,D07_06,D,FUN,2
v2,D07_07,A,SPIR,2
v2,D07_07,B,GRAT,2
v2,D07_07,C,COMM,2
v2,D07_07,D,LEARN,2
v2,D07_08,A,DIGN,2
v2,D07_08,B,COMM,2
v2,D07_08,C,JUST,2
v2,D07_08,D,FREE,2
v2,D07_09,A,SAFE,2
v2,D07_09,B,BALN,2
v2,D07_09,C,COMM,2
v2,D07_09,D,LEARN,2
v2,D07_10,A,BALN,2
v2,D07_10,B,ACHV,2
v2,D07_10,C,LEARN,2
v2,D07_10,D,JOY,2
v2,D07_11,A,DIGN,2
v2,D07_11,B,BALN,2
v2,D07_11,C,JUST,2
v2,D07_11,D,SAFE,2
v2,D07_12,A,AMBT,2
v2,D07_12,B,RECO,2
v2,D07_12,C,FRND,2
v2,D07_12,D,BALN,2
v2,D07_13,A,BALN,2
v2,D07_13,B,ARTS,2
v2,D07_13,C,LOVE,2
v2,D07_13,D,ACHV,2
v2,D07_14,A,FRND,2
v2,D07_14,B,COMM,2
v2,D07_14,C,LOVE,2
v2,D07_14,D,FUN,2
v2,D07_15,A,LEARN,2
v2,D07_15,B,ACHV,2
v2,D07_15,C,FRND,2
v2,D07_15,D,SPIR,2
v2,D07_16,A,JUST,2
v2,D07_16,B,LOVE,2
v2,D07_16,C,BALN,2
v2,D07_16,D,COMM,2
v2,D07_17,A,JOY,2
v2,D07_17,B,FUN,2
v2,D07_17,C,LOVE,2
v2,D07_17,D,ADVN,2
v2,D07_18,A,FREE,2
v2,D07_18,B,BALN,2
v2,D07_18,C,LOVE,2
v2,D07_18,D,COMM,2
v2,D07_19,A,JUST,2
v2,D07_19,B,LEARN,2
v2,D07_19,C,DIGN,2
v2,D07_19,D,BALN,2
v2,D07_20,A,FINC,2
v2,D07_20,B,SAFE,2
v2,D07_20,C,BALN,2
v2,D07_20,D,ACHV,2
v2,D07_21,A,FREE,2
v2,D07_21,B,BALN,2
v2,D07_21,C,SPIR,2
v2,D07_21,D,DIGN,2
v2,D07_22,A,AMBT,2
v2,D07_22,B,ACHV,2
v2,D07_22,C,FRND,2
v2,D07_22,D,ARTS,2
v2,D07_23,A,JUST,2
v2,D07_23,B,LOVE,2
v2,D07_23,C,SAFE,2
v2,D07_23,D,COMM,2
v2,D07_24,A,DIGN,2
v2,D07_24,B,JUST,2
v2,D07_24,C,LOVE,2
v2,D07_24,D,FUN,2
v2,D07_25,A,HLTH,2
v2,D07_25,B,BALN,2
v2,D07_25,C,ACHV,2
v2,D07_25,D,RECO,2
v2,D07_26,A,LEARN,2
v2,D07_26,B,FRND,2
v2,D07_26,C,ACHV,2
v2,D07_26,D,FUN,2
v2,D07_27,A,SAFE,2
v2,D07_27,B,FINC,2
v2,D07_27,C,LEARN,2
v2,D07_27,D,GRAT,2
v2,D07_28,A,COMM,2
v2,D07_28,B,FRND,2
v2,D07_28,C,COMM,2
v2,D07_28,D,LOVE,2
v2,D07_29,A,JUST,2
v2,D07_29,B,BALN,2
v2,D07_29,C,ACHV,2
v2,D07_29,D,DIGN,2
v2,D07_30,A,DIGN,2
v2,D07_30,B,COMM,2
v2,D07_30,C,FREE,2
v2,D07_30,D,JOY,2
v2,D07_31,A,ARTS,2
v2,D07_31,B,LEARN,2
v2,D07_31,C,FRND,2
v2,D07_31,D,ACHV,2
v2,D07_32,A,HLTH,2
v2,D07_32,B,BALN,2
v2,D07_32,C,JOY,2
v2,D07_32,D,LEARN,2
v2,D07_33,A,FREE,2
v2,D07_33,B,SAFE,2
v2,D07_33,C,FINC,2
v2,D07_33,D,LOVE,2
v2,D07_34,A,ACHV,2
v2,D07_34,B,BALN,2
v2,D07_34,C,FUN,2
v2,D07_34,D,FRND,2
v2,D07_35,A,ADVN,2
v2,D07_35,B,SAFE,2
v2,D07_35,C,FREE,2
v2,D07_35,D,AMBT,2
v2,D07_36,A,BALN,2
v2,D07_36,B,FUN,2
v2,D07_36,C,JUST,2
v2,D07_36,D,BALN,2
v2,D07_37,A,DIGN,2
v2,D07_37,B,JUST,2
v2,D07_37,C,RECO,2
v2,D07_37,D,FRND,2
v2,D07_38,A,COMM,2
v2,D07_38,B,COMM,2
v2,D07_38,C,BALN,2
v2,D07_38,D,RECO,2
v2,D07_39,A,SPIR,2
v2,D07_39,B,GRAT,2
v2,D07_39,C,JOY,2
v2,D07_39,D,AMBT,2
v2,D07_40,A,BALN,2
v2,D07_40,B,HLTH,2
v2,D07_40,C,FREE,2
v2,D07_40,D,BALN,2
v2,D07_41,A,LEARN,2
v2,D07_41,B,GRAT,2
v2,D07_41,C,DIGN,2
v2,D07_41,D,FUN,2
v2,D07_42,A,FRND,2
v2,D07_42,B,COMM,2
v2,D07_42,C,LOVE,2
v2,D07_42,D,LEARN,2
v2,D07_43,A,LOVE,2
v2,D07_43,B,COMM,2
v2,D07_43,C,BALN,2
v2,D07_43,D,FRND,2
v2,D07_44,A,SAFE,2
v2,D07_44,B,ADVN,2
v2,D07_44,C,FREE,2
v2,D07_44,D,BALN,2
v2,D07_45,A,SAFE,2
v2,D07_45,B,BALN,2
v2,D07_45,C,LEARN,2
v2,D07_45,D,JUST,2
v2,D07_46,A,BALN,2
v2,D07_46,B,ACHV,2
v2,D07_46,C,JOY,2
v2,D07_46,D,FREE,2
v2,D07_47,A,GRAT,2
v2,D07_47,B,LOVE,2
v2,D07_47,C,AMBT,2
v2,D07_47,D,RECO,2
v2,D07_48,A,SPIR,2
v2,D07_48,B,GRAT,2
v2,D07_48,C,FRND,2
v2,D07_48,D,BALN,2
v2,D08_01,A,LOVE,2
v2,D08_01,B,FRND,2
v2,D08_01,C,FREE,2
v2,D08_01,D,DIGN,2
v2,D08_02,A,FRND,2
v2,D08_02,B,LOVE,2
v2,D08_02,C,FUN,2
v2,D08_02,D,BALN,2
v2,D08_03,A,DIGN,2
v2,D08_03,B,COMM,2
v2,D08_03,C,JUST,2
v2,D08_03,D,FREE,2
v2,D08_04,A,BALN,2
v2,D08_04,B,SAFE,2
v2,D08_04,C,DIGN,2
v2,D08_04,D,BALN,2
v2,D08_05,A,BALN,2
v2,D08_05,B,HLTH,2
v2,D08_05,C,FREE,2
v2,D08_05,D,SPIR,2
v2,D08_06,A,ADVN,2
v2,D08_06,B,FUN,2
v2,D08_06,C,LEARN,2
v2,D08_06,D,AMBT,2
v2,D08_07,A,BALN,2
v2,D08_07,B,FREE,2
v2,D08_07,C,ACHV,2
v2,D08_07,D,BALN,2
v2,D08_08,A,DIGN,2
v2,D08_08,B,JUST,2
v2,D08_08,C,FUN,2
v2,D08_08,D,SPIR,2
v2,D08_09,A,JUST,2
v2,D08_09,B,LOVE,2
v2,D08_09,C,BALN,2
v2,D08_09,D,COMM,2
v2,D08_10,A,COMM,2
v2,D08_10,B,COMM,2
v2,D08_10,C,HLTH,2
v2,D08_10,D,SAFE,2
v2,D08_11,A,FINC,2
v2,D08_11,B,SAFE,2
v2,D08_11,C,LEARN,2
v2,D08_11,D,JOY,2
v2,D08_12,A,GRAT,2
v2,D08_12,B,LOVE,2
v2,D08_12,C,AMBT,2
v2,D08_12,D,RECO,2
v2,D08_13,A,LEARN,2
v2,D08_13,B,ACHV,2
v2,D08_13,C,FRND,2
v2,D08_13,D,SPIR,2
v2,D08_14,A,SPIR,2
v2,D08_14,B,COMM,2
v2,D08_14,C,GRAT,2
v2,D08_14,D,AMBT,2
v2,D08_15,A,ADVN,2
v2,D08_15,B,SAFE,2
v2,D08_15,C,FRND,2
v2,D08_15,D,FREE,2
v2,D08_16,A,ACHV,2
v2,D08_16,B,SAFE,2
v2,D08_16,C,LEARN,2
v2,D08_16,D,BALN,2
v2,D08_17,A,BALN,2
v2,D08_17,B,ARTS,2
v2,D08_17,C,ACHV,2
v2,D08_17,D,LOVE,2
v2,D08_18,A,JOY,2
v2,D08_18,B,FUN,2
v2,D08_18,C,LOVE,2
v2,D08_18,D,GRAT,2
v2,D08_19,A,LOVE,2
v2,D08_19,B,COMM,2
v2,D08_19,C,DIGN,2
v2,D08_19,D,BALN,2
v2,D08_20,A,SAFE,2
v2,D08_20,B,AMBT,2
v2,D08_20,C,FREE,2
v2,D08_20,D,FINC,2
v2,D08_21,A,BALN,2
v2,D08_21,B,BALN,2
v2,D08_21,C,ACHV,2
v2,D08_21,D,HLTH,2
v2,D08_22,A,FREE,2
v2,D08_22,B,SAFE,2
v2,D08_22,C,FINC,2
v2,D08_22,D,LOVE,2
v2,D08_23,A,SAFE,2
v2,D08_23,B,BALN,2
v2,D08_23,C,COMM,2
v2,D08_23,D,LEARN,2
v2,D08_24,A,BALN,2
v2,D08_24,B,JUST,2
v2,D08_24,C,BALN,2
v2,D08_24,D,FUN,2
v2,D08_25,A,RECO,2
v2,D08_25,B,RECO,2
v2,D08_25,C,ACHV,2
v2,D08_25,D,GRAT,2
v2,D08_26,A,HLTH,2
v2,D08_26,B,BALN,2
v2,D08_26,C,HLTH,2
v2,D08_26,D,DIGN,2
v2,D08_27,A,FREE,2
v2,D08_27,B,DIGN,2
v2,D08_27,C,SAFE,2
v2,D08_27,D,BALN,2
v2,D08_28,A,COMM,2
v2,D08_28,B,FRND,2
v2,D08_28,C,JUST,2
v2,D08_28,D,RECO,2
v2,D08_29,A,LEARN,2
v2,D08_29,B,GRAT,2
v2,D08_29,C,DIGN,2
v2,D08_29,D,FUN,2
v2,D08_30,A,JUST,2
v2,D08_30,B,BALN,2
v2,D08_30,C,ACHV,2
v2,D08_30,D,RECO,2
v2,D08_31,A,SPIR,2
v2,D08_31,B,GRAT,2
v2,D08_31,C,COMM,2
v2,D08_31,D,BALN,2
v2,D08_32,A,HLTH,2
v2,D08_32,B,BALN,2
v2,D08_32,C,JOY,2
v2,D08_32,D,LEARN,2
v2,D08_33,A,JUST,2
v2,D08_33,B,LOVE,2
v2,D08_33,C,FREE,2
v2,D08_33,D,FRND,2
v2,D08_34,A,SAFE,2
v2,D08_34,B,FREE,2
v2,D08_34,C,FINC,2
v2,D08_34,D,ADVN,2
v2,D08_35,A,ADVN,2
v2,D08_35,B,SAFE,2
v2,D08_35,C,FREE,2
v2,D08_35,D,AMBT,2
v2,D08_36,A,ACHV,2
v2,D08_36,B,BALN,2
v2,D08_36,C,FUN,2
v2,D08_36,D,FRND,2
v2,D08_37,A,BALN,2
v2,D08_37,B,ACHV,2
v2,D08_37,C,LEARN,2
v2,D08_37,D,COMM,2
v2,D08_38,A,FRND,2
v2,D08_38,B,COMM,2
v2,D08_38,C,LOVE,2
v2,D08_38,D,LEARN,2
v2,D08_39,A,SPIR,2
v2,D08_39,B,GRAT,2
v2,D08_39,C,JOY,2
v2,D08_39,D,AMBT,2
v2,D08_40,A,BALN,2
v2,D08_40,B,BALN,2
v2,D08_40,C,FREE,2
v2,D08_40,D,HLTH,2
v2,D08_41,A,ARTS,2
v2,D08_41,B,LEARN,2
v2,D08_41,C,FUN,2
v2,D08_41,D,ACHV,2
v2,D08_42,A,LOVE,2
v2,D08_42,B,FREE,2
v2,D08_42,C,FUN,2
v2,D08_42,D,BALN,2
v2,D08_43,A,JUST,2
v2,D08_43,B,BALN,2
v2,D08_43,C,DIGN,2
v2,D08_43,D,LOVE,2
v2,D08_44,A,SAFE,2
v2,D08_44,B,FINC,2
v2,D08_44,C,LEARN,2
v2,D08_44,D,GRAT,2
v2,D08_45,A,SAFE,2
v2,D08_45,B,BALN,2
v2,D08_45,C,LEARN,2
v2,D08_45,D,DIGN,2
